rms_id,title,category,status_class,current_hero_url,current_hero_path,current_in_storage,current_dupe_count,proposed_hero_url,proposed_source,proposed_confidence
2958,Marvin White Stucco Table Lamp,lighting,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/MARVIN Table Lamp 0.png,LIGHTING/MARVIN Table Lamp 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/MARVIN Table Lamp 0.png,keep_current,n/a
2962,Oni Grey Ceramic Table Lamp,lighting,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/ONI Table Lamp 0.png,LIGHTING/ONI Table Lamp 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/ONI Table Lamp 0.png,keep_current,n/a
4037,Rodrick Brass Cabaret Lamp,lighting,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/RODRICK Cab Lamp.png,LIGHTING/RODRICK Cab Lamp.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/RODRICK Cab Lamp.png,keep_current,n/a
3147,Romina Brass Floor Lamp,lighting,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/ROMINA Floor Lamp.png,LIGHTING/ROMINA Floor Lamp.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/ROMINA Floor Lamp.png,keep_current,n/a
3487,Tigran Linear Floor Lamp,lighting,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/TIGRAN Floor Lamp 0.png,LIGHTING/TIGRAN Floor Lamp 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/TIGRAN Floor Lamp 0.png,keep_current,n/a
3532,Waverly Alabaster Wall Sconce,lighting,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/WAVERLY Wall Sconce.png,LIGHTING/WAVERLY Wall Sconce.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/WAVERLY Wall Sconce.png,keep_current,n/a
2769,Winona Silver Trophy Table Lamp,lighting,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/WINONA Lamp.png,LIGHTING/WINONA Lamp.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/LIGHTING/WINONA Lamp.png,keep_current,n/a
1630,Atlas 8x10 Turkish Rug,rugs,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/ATLAS 8x10.png,RUGS/ATLAS 8x10.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/ATLAS 8x10.png,keep_current,n/a
394,Byron 7x7 Black Hide Rug,rugs,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/BYRON Black Hide.png,RUGS/BYRON Black Hide.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/BYRON Black Hide.png,keep_current,n/a
395,Eniko 6x6 Brindle Hide Rug,rugs,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/ENIKO Brindle Hide.png,RUGS/ENIKO Brindle Hide.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/ENIKO Brindle Hide.png,keep_current,n/a
403,Feride 5x8 Kilim Rug,rugs,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/FERIDE 5x8.png,RUGS/FERIDE 5x8.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/FERIDE 5x8.png,keep_current,n/a
2149,Glaucus 6x8 Grey Faux Hide Rug,rugs,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/GLAUCUS Faux Hide.png,RUGS/GLAUCUS Faux Hide.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/GLAUCUS Faux Hide.png,keep_current,n/a
1932,Hathor Light Colored Hide Rug,rugs,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/HATHOR Light Natural Hide.png,RUGS/HATHOR Light Natural Hide.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/HATHOR Light Natural Hide.png,keep_current,n/a
2809,Keitha 9x12 Chunky Jute Tassels Rug,rugs,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/KEITHA 9x12 Chunky.png,RUGS/KEITHA 9x12 Chunky.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/KEITHA 9x12 Chunky.png,keep_current,n/a
3364,Leyan 8x10 Camel + Sage Rug,rugs,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/LEYAN 8x10.png,RUGS/LEYAN 8x10.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/LEYAN 8x10.png,keep_current,n/a
4162,Melas Leopard Printed Hide Rug,rugs,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/MELAS Leopard Hide.png,RUGS/MELAS Leopard Hide.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/MELAS Leopard Hide.png,keep_current,n/a
397,Ninsun 7x7 Silver Hide Rug,rugs,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/NINSUN Silver Hide.png,RUGS/NINSUN Silver Hide.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/NINSUN Silver Hide.png,keep_current,n/a
1817,Sheridan 8x10 Olive Chenille Rug,rugs,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/SHERIDAN 8x10.png,RUGS/SHERIDAN 8x10.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/SHERIDAN 8x10.png,keep_current,n/a
907,Shima 8x10 Faded Black Rug,rugs,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/SHIMA 8x10.png,RUGS/SHIMA 8x10.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/SHIMA 8x10.png,keep_current,n/a
415,Shiraz 8x10 Ivory & Grey Woven Wool Rug,rugs,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/SHIRAZ 8x10.png,RUGS/SHIRAZ 8x10.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/SHIRAZ 8x10.png,keep_current,n/a
4006,Valdiva 8x10 Olive Rug,rugs,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/VALDIVA 8x10 0.png,RUGS/VALDIVA 8x10 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/VALDIVA 8x10 0.png,keep_current,n/a
1615,Webb 5x8 Abstract Rug,rugs,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/WEBB 5x8.png,RUGS/WEBB 5x8.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/RUGS/WEBB 5x8.png,keep_current,n/a
3211,Alistair Green Leather Bench,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/BENCH/ALISTAIR Bench.png,SEATING/BENCH/ALISTAIR Bench.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/BENCH/ALISTAIR Bench.png,keep_current,n/a
44,Amun Brown Leather Butterfly Chair,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/AMUN Chair 0.png,SEATING/CHAIRLOUNGE/AMUN Chair 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/AMUN Chair 0.png,keep_current,n/a
767,Antonio Black Leather Butterfly Chair,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/ANTONIO Chair 0.png,SEATING/CHAIRLOUNGE/ANTONIO Chair 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/ANTONIO Chair 0.png,keep_current,n/a
3822,Artesia Chair,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/ARTESIA Chair 0.png,SEATING/CHAIRLOUNGE/ARTESIA Chair 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/ARTESIA Chair 0.png,keep_current,n/a
3027,Avalon Iron + Linen Bench,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/BENCH/AVALON Bench 0.png,SEATING/BENCH/AVALON Bench 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/BENCH/AVALON Bench 0.png,keep_current,n/a
3714,Aviana Botanical Linen Sofa,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/SOFA/AVIANA Linen Sofa 0.png,SEATING/SOFA/AVIANA Linen Sofa 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/SOFA/AVIANA Linen Sofa 0.png,keep_current,n/a
2884,Bard Deconstructed Leather Chair,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/BARD Chair 0.png,SEATING/CHAIRLOUNGE/BARD Chair 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/BARD Chair 0.png,keep_current,n/a
3004,Benecio Leather Knit Chair,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/BENECIO Chair 0.png,SEATING/CHAIRLOUNGE/BENECIO Chair 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/BENECIO Chair 0.png,keep_current,n/a
2745,Brayan Dining Chair,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRDINING/BRAYAN Dining 0.png,SEATING/CHAIRDINING/BRAYAN Dining 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRDINING/BRAYAN Dining 0.png,keep_current,n/a
362,Timon Wood Cocktail Table,tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/TIMON Cocktail Table 0.png,TABLES/TIMON Cocktail Table 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/TIMON Cocktail Table 0.png,keep_current,n/a
2749,Carwyn White + Wood Chair,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/CARWYN Chair 0.png,SEATING/CHAIRLOUNGE/CARWYN Chair 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/CARWYN Chair 0.png,keep_current,n/a
1789,Claude White Upholstered Chair,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/CLAUDE Chair 0.png,SEATING/CHAIRLOUNGE/CLAUDE Chair 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/CLAUDE Chair 0.png,keep_current,n/a
1814,Corwin Canvas Lounge Chair,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/CORWIN Chair 0.png,SEATING/CHAIRLOUNGE/CORWIN Chair 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/CORWIN Chair 0.png,keep_current,n/a
3832,Dune Wood and Tan Boucle Bench,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/BENCH/DUNE Bench 0.png,SEATING/BENCH/DUNE Bench 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/BENCH/DUNE Bench 0.png,keep_current,n/a
755,Elizabeth Champagne Velvet Sofa,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/SOFA/ELIZABETH Sofa 0.png,SEATING/SOFA/ELIZABETH Sofa 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/SOFA/ELIZABETH Sofa 0.png,keep_current,n/a
2714,Eloise Antique White French Loveseat,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/LOVESEAT/ELOISE Loveseat 1.png,SEATING/LOVESEAT/ELOISE Loveseat 1.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/LOVESEAT/ELOISE Loveseat 1.png,keep_current,n/a
2717,Erin Antique White French Sofa,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/SOFA/ERIN Sofa 0.png,SEATING/SOFA/ERIN Sofa 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/SOFA/ERIN Sofa 0.png,keep_current,n/a
3014,Evander Grey Hide Tapered Ottoman,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/OTTOMAN/EVANDER Grey Ottoman.png,SEATING/OTTOMAN/EVANDER Grey Ottoman.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/OTTOMAN/EVANDER Grey Ottoman.png,keep_current,n/a
3012,Farrell Grey Hide Bar Stool,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/STOOL/FARRELL Stool  0.png,SEATING/STOOL/FARRELL Stool  0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/STOOL/FARRELL Stool  0.png,keep_current,n/a
3003,Florian Ivory Hide Barrel Chair,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/FLORIAN Chair 0.png,SEATING/CHAIRLOUNGE/FLORIAN Chair 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/FLORIAN Chair 0.png,keep_current,n/a
3856,Fulton White Leather Butterfly Chair,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/FULTON 0.png,SEATING/CHAIRLOUNGE/FULTON 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/FULTON 0.png,keep_current,n/a
757,Giles Goat Hide Chair,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/GILES Chair 0.png,SEATING/CHAIRLOUNGE/GILES Chair 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/GILES Chair 0.png,keep_current,n/a
129,Grey Hills Linen Ottoman,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/OTTOMAN/GREY HILLS Ottoman.png,SEATING/OTTOMAN/GREY HILLS Ottoman.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/OTTOMAN/GREY HILLS Ottoman.png,keep_current,n/a
1818,Henry Upholstered Grey Sofa,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/SOFA/HENRY Sofa 0.png,SEATING/SOFA/HENRY Sofa 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/SOFA/HENRY Sofa 0.png,keep_current,n/a
1711,Hirshfield Leather Chair,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/HIRSHFIELD Chair 0.png,SEATING/CHAIRLOUNGE/HIRSHFIELD Chair 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/HIRSHFIELD Chair 0.png,keep_current,n/a
3719,Jacinda Armless Textile Loveseat,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/LOVESEAT/JACINDA Loveseat 0.png,SEATING/LOVESEAT/JACINDA Loveseat 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/LOVESEAT/JACINDA Loveseat 0.png,keep_current,n/a
2972,Jennie Antique Linen Chair,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/JENNIE Chair 0.png,SEATING/CHAIRLOUNGE/JENNIE Chair 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/JENNIE Chair 0.png,keep_current,n/a
127,Joseph Goat Hide Ottoman,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/OTTOMAN/JOSEPH Ottoman.png,SEATING/OTTOMAN/JOSEPH Ottoman.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/OTTOMAN/JOSEPH Ottoman.png,keep_current,n/a
3188,"Toshia 40"" Mirror Cocktail Column",tables,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/TOSHIA 40in Lg.png,TABLES/TOSHIA 40in Lg.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/TABLES/TOSHIA 40in Lg.png,keep_current,n/a
4161,Lagos Swivel Chair,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/LAGOS 0.png,SEATING/CHAIRLOUNGE/LAGOS 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/LAGOS 0.png,keep_current,n/a
3015,Lorenzo Ivory Round Hide Ottoman,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/OTTOMAN/LORENZO Ottoman.png,SEATING/OTTOMAN/LORENZO Ottoman.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/OTTOMAN/LORENZO Ottoman.png,keep_current,n/a
4122,Luna Arcing Dining Chair - Taupe Velvet,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRDINING/LUNA Taupe Velvet 0.png,SEATING/CHAIRDINING/LUNA Taupe Velvet 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRDINING/LUNA Taupe Velvet 0.png,keep_current,n/a
672,Marshall Mango Wood Chair,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/MARSHALL Chair 0.png,SEATING/CHAIRLOUNGE/MARSHALL Chair 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/MARSHALL Chair 0.png,keep_current,n/a
2971,Millicent Antique Arm Chair,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/MILLICENT Chair 0.png,SEATING/CHAIRLOUNGE/MILLICENT Chair 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/MILLICENT Chair 0.png,keep_current,n/a
3017,Nazara Grey Hide Ottoman,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/OTTOMAN/NAZARA Grey Ottoman.png,SEATING/OTTOMAN/NAZARA Grey Ottoman.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/OTTOMAN/NAZARA Grey Ottoman.png,keep_current,n/a
3016,Neriya Ivory Hide Ottoman,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/OTTOMAN/NERIYA Ivory Ottoman.png,SEATING/OTTOMAN/NERIYA Ivory Ottoman.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/OTTOMAN/NERIYA Ivory Ottoman.png,keep_current,n/a
3973,Nima Fabric Banquette - Double w/ Walnut Backboard,seating,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/SPECIAL/NIMA Banquette 1.png,SEATING/SPECIAL/NIMA Banquette 1.png,false,4,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/SPECIAL/NIMA Banquette 1.png,keep_current,n/a
3966,Nima Fabric Banquette - Single,seating,SHARED_KEEP,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/SPECIAL/NIMA Banquette 1.png,SEATING/SPECIAL/NIMA Banquette 1.png,false,4,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/SPECIAL/NIMA Banquette 1.png,keep_current,n/a
2786,Noelle Black Cane Chair,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/NOELLE Chair 0.png,SEATING/CHAIRLOUNGE/NOELLE Chair 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/NOELLE Chair 0.png,keep_current,n/a
3817,Osprey Black Metal Chair,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/OSPREY 0 Original Cushion.png,SEATING/CHAIRLOUNGE/OSPREY 0 Original Cushion.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/OSPREY 0 Original Cushion.png,keep_current,n/a
34,Phillipe Grey Silk Loveseat,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/LOVESEAT/PHILLIPE Loveseat 0.png,SEATING/LOVESEAT/PHILLIPE Loveseat 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/LOVESEAT/PHILLIPE Loveseat 0.png,keep_current,n/a
3711,Reshma Botanical Sculptural Sofa,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/SOFA/RESHMA Botanical Sofa 0.png,SEATING/SOFA/RESHMA Botanical Sofa 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/SOFA/RESHMA Botanical Sofa 0.png,keep_current,n/a
2968,Rosie Antique Linen Chair,seating,UNIQUE,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/ROSIE Chair 0.png,SEATING/CHAIRLOUNGE/ROSIE Chair 0.png,false,1,https://wdyfavzfquegrxklcpmq.supabase.co/storage/v1/object/public/inventory/SEATING/CHAIRLOUNGE/ROSIE Chair 0.png,keep_current,n/a
